time,District,Party,Mandates,Percentage,validVotesPercentage,Votes
06/10/2019 21:20,Aveiro,L,0,0.59,0.62,876
06/10/2019 21:20,Aveiro,PCTP/MRPP,0,0.51,0.53,756
06/10/2019 21:20,Aveiro,PNR,0,0.2,0.21,291
06/10/2019 21:20,Aveiro,PURP,0,0.2,0.22,304
06/10/2019 21:20,Aveiro,PDR,0,0.19,0.2,283
06/10/2019 21:20,Aveiro,MPT,0,0.18,0.19,264
06/10/2019 21:20,Aveiro,NC,0,0.17,0.18,255
06/10/2019 21:20,Aveiro,PTP,0,0.16,0.17,245
06/10/2019 21:20,Aveiro,PPM,0,0.13,0.14,192
06/10/2019 21:20,Aveiro,JPP,0,0.08,0.08,120
06/10/2019 21:20,Beja,PS,2,40.71,42.33,26161
06/10/2019 21:20,Beja,PCP-PEV,1,22.8,23.71,14655
06/10/2019 21:20,Beja,PPD/PSD,0,13.29,13.82,8544
06/10/2019 21:20,Beja,B.E.,0,9.08,9.44,5833
06/10/2019 21:20,Beja,CDS-PP,0,2.3,2.39,1480
06/10/2019 21:20,Beja,CH,0,2.04,2.12,1313
06/10/2019 21:20,Beja,PAN,0,1.97,2.05,1269
06/10/2019 21:20,Beja,PCTP/MRPP,0,1.35,1.4,865
06/10/2019 21:20,Beja,L,0,0.62,0.64,397
06/10/2019 21:20,Beja,IL,0,0.43,0.45,279
06/10/2019 21:20,Beja,A,0,0.39,0.41,252
06/10/2019 21:20,Beja,PNR,0,0.31,0.32,200
06/10/2019 21:20,Beja,MPT,0,0.26,0.27,169
06/10/2019 21:20,Beja,NC,0,0.18,0.19,118
06/10/2019 21:20,Beja,PDR,0,0.16,0.16,101
06/10/2019 21:20,Beja,PPM,0,0.15,0.15,95
06/10/2019 21:20,Beja,PTP,0,0.11,0.12,73
06/10/2019 21:20,Braga,PS,4,37.39,39.3,116862
06/10/2019 21:20,Braga,PPD/PSD,3,34.32,36.07,107263
06/10/2019 21:20,Braga,B.E.,0,8.23,8.65,25721
06/10/2019 21:20,Braga,CDS-PP,0,4.15,4.36,12961
06/10/2019 21:20,Braga,PCP-PEV,0,3.74,3.94,11704
06/10/2019 21:20,Braga,PAN,0,2.37,2.5,7422
06/10/2019 21:20,Braga,R.I.R.,0,0.78,0.82,2439
06/10/2019 21:20,Braga,IL,0,0.73,0.77,2285
06/10/2019 21:20,Braga,CH,0,0.64,0.68,2009
06/10/2019 21:20,Braga,L,0,0.61,0.64,1917
06/10/2019 21:20,Braga,PCTP/MRPP,0,0.5,0.52,1548
06/10/2019 21:20,Braga,A,0,0.45,0.47,1402
06/10/2019 21:20,Braga,MPT,0,0.21,0.22,657
06/10/2019 21:20,Braga,NC,0,0.21,0.22,667
06/10/2019 21:20,Braga,PNR,0,0.17,0.18,545
06/10/2019 21:20,Braga,PDR,0,0.14,0.15,453
06/10/2019 21:20,Braga,PTP,0,0.11,0.12,350
06/10/2019 21:20,Braga,PURP,0,0.11,0.12,352
06/10/2019 21:20,Braga,JPP,0,0.09,0.09,278
06/10/2019 21:20,Braga,MAS,0,0.09,0.09,280
06/10/2019 21:20,Braga,PPM,0,0.08,0.09,262
06/10/2019 21:20,Bragança,PPD/PSD,0,41.97,43.87,18132
06/10/2019 21:20,Bragança,PS,0,37.25,38.94,16094
06/10/2019 21:20,Bragança,B.E.,0,5.19,5.42,2242
06/10/2019 21:20,Bragança,CDS-PP,0,4.5,4.71,1946
06/10/2019 21:20,Bragança,PCP-PEV,0,1.73,1.81,748
06/10/2019 21:20,Bragança,PAN,0,1,1.04,430
06/10/2019 21:20,Bragança,CH,0,0.73,0.76,316
06/10/2019 21:20,Bragança,R.I.R.,0,0.57,0.6,248
06/10/2019 21:20,Bragança,PCTP/MRPP,0,0.53,0.56,230
06/10/2019 21:20,Bragança,L,0,0.36,0.38,155
06/10/2019 21:20,Bragança,PURP,0,0.32,0.34,140
06/10/2019 21:20,Bragança,IL,0,0.3,0.32,131
06/10/2019 21:20,Bragança,A,0,0.29,0.3,126
06/10/2019 21:20,Bragança,PNR,0,0.23,0.24,99
06/10/2019 21:20,Bragança,NC,0,0.19,0.2,83
06/10/2019 21:20,Bragança,PDR,0,0.18,0.19,79
06/10/2019 21:20,Bragança,PTP,0,0.18,0.19,79
06/10/2019 21:20,Bragança,PPM,0,0.12,0.13,52
06/10/2019 21:20,Castelo Branco,PS,1,40.86,42.96,31774
06/10/2019 21:20,Castelo Branco,PPD/PSD,0,27.24,28.64,21184
06/10/2019 21:20,Castelo Branco,B.E.,0,10.27,10.8,7989
06/10/2019 21:20,Castelo Branco,PCP-PEV,0,4.5,4.74,3502
06/10/2019 21:20,Castelo Branco,CDS-PP,0,3.75,3.95,2920
06/10/2019 21:20,Castelo Branco,PAN,0,2.33,2.45,1810
06/10/2019 21:20,Castelo Branco,CH,0,1.37,1.44,1068
06/10/2019 21:20,Castelo Branco,L,0,0.77,0.81,600
06/10/2019 21:20,Castelo Branco,A,0,0.75,0.78,580
06/10/2019 21:20,Castelo Branco,PCTP/MRPP,0,0.75,0.79,587
06/10/2019 21:20,Castelo Branco,R.I.R.,0,0.59,0.62,459
06/10/2019 21:20,Castelo Branco,IL,0,0.53,0.55,409
06/10/2019 21:20,Castelo Branco,PURP,0,0.32,0.33,246
06/10/2019 21:20,Castelo Branco,PNR,0,0.29,0.3,222
06/10/2019 21:20,Castelo Branco,MPT,0,0.24,0.26,189
06/10/2019 21:20,Castelo Branco,PPM,0,0.22,0.23,168
06/10/2019 21:20,Castelo Branco,PTP,0,0.18,0.19,137
06/10/2019 21:20,Castelo Branco,PDR,0,0.14,0.15,111
06/10/2019 21:20,Coimbra,PS,1,41.75,44.32,44441
06/10/2019 21:20,Coimbra,PPD/PSD,0,26.23,27.85,27924
06/10/2019 21:20,Coimbra,B.E.,0,10,10.61,10642
06/10/2019 21:20,Coimbra,PCP-PEV,0,4.71,5,5015
06/10/2019 21:20,Coimbra,CDS-PP,0,3.15,3.34,3349
06/10/2019 21:20,Coimbra,PAN,0,2.31,2.45,2459
06/10/2019 21:20,Coimbra,CH,0,0.98,1.04,1038
06/10/2019 21:20,Coimbra,A,0,0.88,0.94,938
06/10/2019 21:20,Coimbra,L,0,0.78,0.82,825
06/10/2019 21:20,Coimbra,R.I.R.,0,0.69,0.73,735
06/10/2019 21:20,Coimbra,IL,0,0.59,0.63,629
06/10/2019 21:20,Coimbra,PCTP/MRPP,0,0.58,0.61,613
06/10/2019 21:20,Coimbra,PNR,0,0.31,0.33,329
06/10/2019 21:20,Coimbra,PURP,0,0.3,0.32,322
06/10/2019 21:20,Coimbra,PDR,0,0.24,0.25,254
06/10/2019 21:20,Coimbra,MPT,0,0.21,0.22,219
06/10/2019 21:20,Coimbra,NC,0,0.19,0.2,201
06/10/2019 21:20,Coimbra,PPM,0,0.12,0.13,128
06/10/2019 21:20,Coimbra,MAS,0,0.11,0.12,118
06/10/2019 21:20,Coimbra,JPP,0,0.08,0.08,84
06/10/2019 21:20,Évora,PS,0,40.47,41.98,18508
06/10/2019 21:20,Évora,PCP-PEV,0,21.8,22.61,9967
06/10/2019 21:20,Évora,PPD/PSD,0,14.67,15.22,6709
06/10/2019 21:20,Évora,B.E.,0,7.89,8.19,3610
06/10/2019 21:20,Évora,CDS-PP,0,3.12,3.23,1426
06/10/2019 21:20,Évora,CH,0,1.98,2.06,907
06/10/2019 21:20,Évora,PAN,0,1.63,1.69,747
06/10/2019 21:20,Évora,PCTP/MRPP,0,1.46,1.51,667
06/10/2019 21:20,Évora,L,0,0.56,0.58,256
06/10/2019 21:20,Évora,IL,0,0.51,0.53,233
06/10/2019 21:20,Évora,A,0,0.48,0.5,220
06/10/2019 21:20,Évora,R.I.R.,0,0.46,0.48,211
06/10/2019 21:20,Évora,NC,0,0.44,0.46,201
06/10/2019 21:20,Évora,PNR,0,0.24,0.25,110
06/10/2019 21:20,Évora,PURP,0,0.18,0.19,83
06/10/2019 21:20,Évora,MPT,0,0.16,0.17,73
06/10/2019 21:20,Évora,PPM,0,0.15,0.16,69
06/10/2019 21:20,Évora,PDR,0,0.11,0.11,49
06/10/2019 21:20,Évora,PTP,0,0.1,0.1,46
06/10/2019 21:20,Faro,PS,1,37.73,39.66,39818
06/10/2019 21:20,Faro,PPD/PSD,0,21.86,22.99,23077
06/10/2019 21:20,Faro,B.E.,0,11.78,12.39,12438
06/10/2019 21:20,Faro,PCP-PEV,0,7.11,7.48,7508
06/10/2019 21:20,Faro,PAN,0,4.52,4.76,4775
06/10/2019 21:20,Faro,CDS-PP,0,3.8,3.99,4010
06/10/2019 21:20,Faro,CH,0,2.06,2.17,2177
06/10/2019 21:20,Faro,L,0,0.94,0.99,993
06/10/2019 21:20,Faro,PCTP/MRPP,0,0.91,0.96,963
06/10/2019 21:20,Faro,IL,0,0.78,0.82,825
06/10/2019 21:20,Faro,A,0,0.7,0.74,738
06/10/2019 21:20,Faro,R.I.R.,0,0.66,0.7,699
06/10/2019 21:20,Faro,MPT,0,0.43,0.46,459
06/10/2019 21:20,Faro,PNR,0,0.42,0.45,447
06/10/2019 21:20,Faro,NC,0,0.38,0.4,404
06/10/2019 21:20,Faro,PURP,0,0.3,0.32,321
06/10/2019 21:20,Faro,PPM,0,0.26,0.27,272
06/10/2019 21:20,Faro,PDR,0,0.23,0.24,238
06/10/2019 21:20,Faro,PTP,0,0.22,0.23,230
06/10/2019 21:20,Guarda,PS,0,38.3,40.5,23893
06/10/2019 21:20,Guarda,PPD/PSD,0,34.77,36.77,21693
06/10/2019 21:20,Guarda,B.E.,0,6.9,7.3,4307
06/10/2019 21:20,Guarda,CDS-PP,0,5.08,5.38,3171
06/10/2019 21:20,Guarda,PCP-PEV,0,3.04,3.22,1897
06/10/2019 21:20,Guarda,CH,0,1.41,1.49,880
06/10/2019 21:20,Guarda,PAN,0,1.37,1.45,856
06/10/2019 21:20,Guarda,R.I.R.,0,0.63,0.67,396
06/10/2019 21:20,Guarda,IL,0,0.52,0.55,323
06/10/2019 21:20,Guarda,PCTP/MRPP,0,0.48,0.51,298
06/10/2019 21:20,Guarda,A,0,0.46,0.48,286
06/10/2019 21:20,Guarda,L,0,0.41,0.43,254
06/10/2019 21:20,Guarda,PTP,0,0.24,0.26,151
06/10/2019 21:20,Guarda,PNR,0,0.2,0.21,125
06/10/2019 21:20,Guarda,PURP,0,0.2,0.21,126
06/10/2019 21:20,Guarda,MPT,0,0.16,0.17,98
06/10/2019 21:20,Guarda,NC,0,0.15,0.16,95
06/10/2019 21:20,Guarda,PDR,0,0.13,0.13,79
06/10/2019 21:20,Guarda,PPM,0,0.11,0.11,66
06/10/2019 21:20,Leiria,PPD/PSD,1,37.48,40,38121
06/10/2019 21:20,Leiria,PS,0,29.36,31.33,29857
06/10/2019 21:20,Leiria,B.E.,0,7.95,8.49,8088
06/10/2019 21:20,Leiria,CDS-PP,0,5.91,6.31,6009
06/10/2019 21:20,Leiria,PCP-PEV,0,3.1,3.3,3149
06/10/2019 21:20,Leiria,PAN,0,2.54,2.71,2581
06/10/2019 21:20,Leiria,CH,0,1.5,1.61,1530
06/10/2019 21:20,Leiria,A,0,0.91,0.97,927
06/10/2019 21:20,Leiria,IL,0,0.83,0.89,844
06/10/2019 21:20,Leiria,L,0,0.78,0.83,792
06/10/2019 21:20,Leiria,R.I.R.,0,0.78,0.83,794
06/10/2019 21:20,Leiria,PCTP/MRPP,0,0.69,0.74,705
06/10/2019 21:20,Leiria,MPT,0,0.28,0.3,287
06/10/2019 21:20,Leiria,PNR,0,0.28,0.3,288
06/10/2019 21:20,Leiria,PDR,0,0.26,0.28,269
06/10/2019 21:20,Leiria,NC,0,0.25,0.26,251
06/10/2019 21:20,Leiria,PPM,0,0.24,0.26,244
06/10/2019 21:20,Leiria,PURP,0,0.21,0.22,214
06/10/2019 21:20,Leiria,PTP,0,0.17,0.18,168
06/10/2019 21:20,Leiria,JPP,0,0.12,0.12,118
06/10/2019 21:20,Leiria,MAS,0,0.06,0.07,66
06/10/2019 21:20,Lisboa,PS,0,38.13,40.15,23898
06/10/2019 21:20,Lisboa,PPD/PSD,0,25.45,26.8,15950
06/10/2019 21:20,Lisboa,B.E.,0,8.48,8.93,5317
06/10/2019 21:20,Lisboa,PCP-PEV,0,6.48,6.82,4061
06/10/2019 21:20,Lisboa,CDS-PP,0,4.01,4.22,2514
06/10/2019 21:20,Lisboa,PAN,0,3.45,3.63,2160
06/10/2019 21:20,Lisboa,CH,0,2.1,2.22,1319
06/10/2019 21:20,Lisboa,L,0,1.14,1.2,713
06/10/2019 21:20,Lisboa,IL,0,1.13,1.19,708
06/10/2019 21:20,Lisboa,A,0,1.06,1.12,664
06/10/2019 21:20,Lisboa,PCTP/MRPP,0,0.98,1.03,612
06/10/2019 21:20,Lisboa,R.I.R.,0,0.68,0.72,427
06/10/2019 21:20,Lisboa,PNR,0,0.42,0.45,265
06/10/2019 21:20,Lisboa,PDR,0,0.3,0.32,190
06/10/2019 21:20,Lisboa,MPT,0,0.27,0.29,172
06/10/2019 21:20,Lisboa,NC,0,0.22,0.23,139
06/10/2019 21:20,Lisboa,PPM,0,0.22,0.23,136
06/10/2019 21:20,Lisboa,PURP,0,0.16,0.17,103
06/10/2019 21:20,Lisboa,MAS,0,0.15,0.16,93
06/10/2019 21:20,Lisboa,PTP,0,0.13,0.14,83
06/10/2019 21:20,Madeira,PPD/PSD,1,37.8,38.69,36720
06/10/2019 21:20,Madeira,PS,1,32.59,33.36,31659
06/10/2019 21:20,Madeira,JPP,0,6.44,6.59,6257
06/10/2019 21:20,Madeira,CDS-PP,0,6.17,6.31,5993
06/10/2019 21:20,Madeira,B.E.,0,4.87,4.98,4730
06/10/2019 21:20,Madeira,PCP-PEV,0,1.8,1.84,1751
06/10/2019 21:20,Madeira,PAN,0,1.65,1.69,1600
06/10/2019 21:20,Madeira,PTP,0,0.9,0.92,873
06/10/2019 21:20,Madeira,R.I.R.,0,0.87,0.9,850
06/10/2019 21:20,Madeira,PURP,0,0.8,0.82,776
06/10/2019 21:20,Madeira,CH,0,0.68,0.7,663
06/10/2019 21:20,Madeira,IL,0,0.63,0.64,608
06/10/2019 21:20,Madeira,PCTP/MRPP,0,0.61,0.62,591
06/10/2019 21:20,Madeira,A,0,0.44,0.45,423
06/10/2019 21:20,Madeira,L,0,0.36,0.37,347
06/10/2019 21:20,Madeira,MPT,0,0.35,0.36,342
06/10/2019 21:20,Madeira,PDR,0,0.3,0.3,289
06/10/2019 21:20,Madeira,PNR,0,0.16,0.17,159
06/10/2019 21:20,Madeira,NC,0,0.15,0.15,142
06/10/2019 21:20,Madeira,PPM,0,0.14,0.15,138
06/10/2019 21:20,Portalegre,PS,0,45.55,47.48,16175
06/10/2019 21:20,Portalegre,PPD/PSD,0,18.82,19.62,6685
06/10/2019 21:20,Portalegre,PCP-PEV,0,11.42,11.9,4055
06/10/2019 21:20,Portalegre,B.E.,0,7.9,8.24,2806
06/10/2019 21:20,Portalegre,CDS-PP,0,3.95,4.12,1404
06/10/2019 21:20,Portalegre,CH,0,2.62,2.73,931
06/10/2019 21:20,Portalegre,PAN,0,1.59,1.66,565
06/10/2019 21:20,Portalegre,PCTP/MRPP,0,1.29,1.34,457
06/10/2019 21:20,Portalegre,L,0,0.54,0.56,192
06/10/2019 21:20,Portalegre,A,0,0.46,0.48,165
06/10/2019 21:20,Portalegre,IL,0,0.43,0.45,154
06/10/2019 21:20,Portalegre,R.I.R.,0,0.42,0.44,149
06/10/2019 21:20,Portalegre,PNR,0,0.3,0.31,107
06/10/2019 21:20,Portalegre,PURP,0,0.21,0.22,76
06/10/2019 21:20,Portalegre,MPT,0,0.17,0.18,60
06/10/2019 21:20,Portalegre,PTP,0,0.13,0.14,46
06/10/2019 21:20,Portalegre,PDR,0,0.12,0.12,41
06/10/2019 21:20,Porto,PS,3,39.34,41.06,104715
06/10/2019 21:20,Porto,PPD/PSD,2,32.3,33.71,85973
06/10/2019 21:20,Porto,B.E.,0,7.98,8.33,21245
06/10/2019 21:20,Porto,PCP-PEV,0,3.84,4.01,10235
06/10/2019 21:20,Porto,CDS-PP,0,3.51,3.66,9347
06/10/2019 21:20,Porto,PAN,0,2.56,2.67,6822
06/10/2019 21:20,Porto,R.I.R.,0,1.96,2.04,5211
06/10/2019 21:20,Porto,IL,0,0.76,0.79,2027
06/10/2019 21:20,Porto,L,0,0.68,0.71,1816
06/10/2019 21:20,Porto,PCTP/MRPP,0,0.6,0.62,1592
06/10/2019 21:20,Porto,CH,0,0.59,0.62,1582
06/10/2019 21:20,Porto,A,0,0.34,0.36,910
06/10/2019 21:20,Porto,PURP,0,0.21,0.22,553
06/10/2019 21:20,Porto,PNR,0,0.2,0.21,529
06/10/2019 21:20,Porto,PTP,0,0.2,0.2,520
06/10/2019 21:20,Porto,MPT,0,0.17,0.18,460
06/10/2019 21:20,Porto,PDR,0,0.16,0.17,427
06/10/2019 21:20,Porto,NC,0,0.14,0.15,374
06/10/2019 21:20,Porto,JPP,0,0.12,0.13,324
06/10/2019 21:20,Porto,PPM,0,0.09,0.09,229
06/10/2019 21:20,Porto,MAS,0,0.06,0.06,161
06/10/2019 21:20,Santarém,PS,1,39.82,41.84,51030
06/10/2019 21:20,Santarém,PPD/PSD,0,22.75,23.9,29152
06/10/2019 21:20,Santarém,B.E.,0,10.55,11.08,13518
06/10/2019 21:20,Santarém,PCP-PEV,0,7.57,7.96,9708
06/10/2019 21:20,Santarém,CDS-PP,0,4.26,4.47,5457
06/10/2019 21:20,Santarém,PAN,0,2.5,2.63,3204
06/10/2019 21:20,Santarém,CH,0,1.99,2.09,2552
06/10/2019 21:20,Santarém,L,0,0.83,0.88,1069
06/10/2019 21:20,Santarém,A,0,0.77,0.81,992
06/10/2019 21:20,Santarém,PCTP/MRPP,0,0.77,0.81,987
06/10/2019 21:20,Santarém,IL,0,0.71,0.74,908
06/10/2019 21:20,Santarém,R.I.R.,0,0.64,0.68,824
06/10/2019 21:20,Santarém,NC,0,0.41,0.43,524
06/10/2019 21:20,Santarém,PNR,0,0.39,0.41,500
06/10/2019 21:20,Santarém,PDR,0,0.32,0.33,406
06/10/2019 21:20,Santarém,MPT,0,0.26,0.27,328
06/10/2019 21:20,Santarém,PPM,0,0.25,0.26,317
06/10/2019 21:20,Santarém,PURP,0,0.25,0.26,323
06/10/2019 21:20,Santarém,PTP,0,0.13,0.14,172
06/10/2019 21:20,Setúbal,PS,0,38.55,40.11,14250
06/10/2019 21:20,Setúbal,PCP-PEV,0,19.51,20.3,7213
06/10/2019 21:20,Setúbal,PPD/PSD,0,13.71,14.26,5068
06/10/2019 21:20,Setúbal,B.E.,0,10.62,11.05,3927
06/10/2019 21:20,Setúbal,PAN,0,3.21,3.34,1185
06/10/2019 21:20,Setúbal,CDS-PP,0,3.07,3.19,1134
06/10/2019 21:20,Setúbal,CH,0,1.57,1.63,579
06/10/2019 21:20,Setúbal,PCTP/MRPP,0,1.27,1.32,469
06/10/2019 21:20,Setúbal,L,0,0.87,0.91,323
06/10/2019 21:20,Setúbal,IL,0,0.73,0.76,271
06/10/2019 21:20,Setúbal,R.I.R.,0,0.67,0.7,249
06/10/2019 21:20,Setúbal,A,0,0.55,0.57,203
06/10/2019 21:20,Setúbal,PNR,0,0.34,0.36,127
06/10/2019 21:20,Setúbal,PDR,0,0.31,0.32,114
06/10/2019 21:20,Setúbal,MPT,0,0.23,0.24,84
06/10/2019 21:20,Setúbal,NC,0,0.23,0.24,86
06/10/2019 21:20,Setúbal,PURP,0,0.23,0.24,85
06/10/2019 21:20,Setúbal,PPM,0,0.22,0.23,81
06/10/2019 21:20,Setúbal,PTP,0,0.12,0.13,46
06/10/2019 21:20,Setúbal,MAS,0,0.1,0.1,36
06/10/2019 21:20,Viana do Castelo,PS,1,35.44,37.22,34097
06/10/2019 21:20,Viana do Castelo,PPD/PSD,1,35.4,37.19,34067
06/10/2019 21:20,Viana do Castelo,B.E.,0,7.5,7.88,7219
06/10/2019 21:20,Viana do Castelo,CDS-PP,0,6.29,6.61,6057
06/10/2019 21:20,Viana do Castelo,PCP-PEV,0,2.97,3.12,2856
06/10/2019 21:20,Viana do Castelo,PAN,0,2.16,2.27,2083
06/10/2019 21:20,Viana do Castelo,R.I.R.,0,0.91,0.96,877
06/10/2019 21:20,Viana do Castelo,CH,0,0.68,0.72,657
06/10/2019 21:20,Viana do Castelo,L,0,0.54,0.57,520
06/10/2019 21:20,Viana do Castelo,IL,0,0.52,0.55,503
06/10/2019 21:20,Viana do Castelo,PCTP/MRPP,0,0.51,0.54,494
06/10/2019 21:20,Viana do Castelo,A,0,0.48,0.51,465
06/10/2019 21:20,Viana do Castelo,JPP,0,0.38,0.4,366
06/10/2019 21:20,Viana do Castelo,PNR,0,0.25,0.26,236
06/10/2019 21:20,Viana do Castelo,PDR,0,0.24,0.26,234
06/10/2019 21:20,Viana do Castelo,NC,0,0.2,0.21,196
06/10/2019 21:20,Viana do Castelo,PPM,0,0.18,0.19,175
06/10/2019 21:20,Viana do Castelo,MPT,0,0.17,0.18,168
06/10/2019 21:20,Viana do Castelo,PTP,0,0.17,0.18,166
06/10/2019 21:20,Viana do Castelo,PURP,0,0.17,0.18,162
06/10/2019 21:20,Vila Real,PPD/PSD,1,39.85,41.8,28456
06/10/2019 21:20,Vila Real,PS,1,37.87,39.72,27041
06/10/2019 21:20,Vila Real,B.E.,0,5.24,5.5,3744
06/10/2019 21:20,Vila Real,CDS-PP,0,4.73,4.96,3375
06/10/2019 21:20,Vila Real,PCP-PEV,0,2.13,2.23,1521
06/10/2019 21:20,Vila Real,PAN,0,1.43,1.5,1021
06/10/2019 21:20,Vila Real,CH,0,0.71,0.74,504
06/10/2019 21:20,Vila Real,R.I.R.,0,0.67,0.7,477
06/10/2019 21:20,Vila Real,A,0,0.62,0.66,446
06/10/2019 21:20,Vila Real,PCTP/MRPP,0,0.61,0.64,439
06/10/2019 21:20,Vila Real,L,0,0.42,0.44,301
06/10/2019 21:20,Vila Real,IL,0,0.35,0.36,247
06/10/2019 21:20,Vila Real,PPM,0,0.2,0.21,143
06/10/2019 21:20,Vila Real,PDR,0,0.18,0.19,131
06/10/2019 21:20,Vila Real,NC,0,0.17,0.18,121
06/10/2019 21:20,Vila Real,PNR,0,0.16,0.16,112
06/10/2019 21:20,Viseu,PPD/PSD,2,36.34,38.2,56195
06/10/2019 21:20,Viseu,PS,2,35.78,37.61,55335
06/10/2019 21:20,Viseu,B.E.,0,7.51,7.89,11606
06/10/2019 21:20,Viseu,CDS-PP,0,5.96,6.27,9222
06/10/2019 21:20,Viseu,PCP-PEV,0,2.24,2.36,3469
06/10/2019 21:20,Viseu,PAN,0,2.02,2.12,3117
06/10/2019 21:20,Viseu,CH,0,0.97,1.02,1504
06/10/2019 21:20,Viseu,R.I.R.,0,0.78,0.82,1204
06/10/2019 21:20,Viseu,A,0,0.68,0.71,1048
06/10/2019 21:20,Viseu,PCTP/MRPP,0,0.53,0.56,817
06/10/2019 21:20,Viseu,IL,0,0.5,0.53,774
06/10/2019 21:20,Viseu,L,0,0.46,0.49,714
06/10/2019 21:20,Viseu,PDR,0,0.26,0.27,404
06/10/2019 21:20,Viseu,PPM,0,0.21,0.22,321
06/10/2019 21:20,Viseu,PURP,0,0.2,0.21,313
06/10/2019 21:20,Viseu,PNR,0,0.18,0.19,280
06/10/2019 21:20,Viseu,NC,0,0.17,0.18,267
06/10/2019 21:20,Viseu,PTP,0,0.15,0.15,227
06/10/2019 21:20,Viseu,MPT,0,0.14,0.15,220
06/10/2019 21:20,Viseu,JPP,0,0.06,0.06,86
06/10/2019 21:25,Território Nacional,PS,21,37.33,39.19,801807
06/10/2019 21:25,Território Nacional,PPD/PSD,14,30.71,32.24,659633
06/10/2019 21:25,Território Nacional,B.E.,0,8.43,8.85,181128
06/10/2019 21:25,Território Nacional,PCP-PEV,1,5.36,5.63,115176
06/10/2019 21:25,Território Nacional,CDS-PP,0,4.6,4.83,98864
06/10/2019 21:25,Território Nacional,PAN,0,2.42,2.54,51956
06/10/2019 21:25,Território Nacional,CH,0,1.13,1.19,24310
06/10/2019 21:25,Território Nacional,R.I.R.,0,0.84,0.88,18078
06/10/2019 21:25,Território Nacional,PCTP/MRPP,0,0.68,0.71,14622
06/10/2019 21:25,Território Nacional,IL,0,0.67,0.7,14420
06/10/2019 21:25,Território Nacional,L,0,0.66,0.69,14143
06/10/2019 21:25,Território Nacional,A,0,0.59,0.62,12681
06/10/2019 21:25,Território Nacional,JPP,0,0.36,0.37,7670
06/10/2019 21:25,Território Nacional,PNR,0,0.25,0.26,5378
06/10/2019 21:25,Território Nacional,MPT,0,0.21,0.23,4607
06/10/2019 21:25,Território Nacional,PDR,0,0.21,0.22,4405
06/10/2019 21:25,Território Nacional,PURP,0,0.21,0.22,4595
06/10/2019 21:25,Território Nacional,NC,0,0.2,0.22,4403
06/10/2019 21:25,Território Nacional,PTP,0,0.18,0.19,3807
06/10/2019 21:25,Território Nacional,PPM,0,0.16,0.17,3487
06/10/2019 21:25,Território Nacional,MAS,0,0.04,0.04,865
06/10/2019 21:25,Açores,PS,0,41.69,44.7,19828
06/10/2019 21:25,Açores,PPD/PSD,0,29.75,31.89,14146
06/10/2019 21:25,Açores,B.E.,0,7.18,7.7,3415
06/10/2019 21:25,Açores,CDS-PP,0,4.94,5.3,2349
06/10/2019 21:25,Açores,PAN,0,2.42,2.59,1149
06/10/2019 21:25,Açores,PCP-PEV,0,2.31,2.48,1099
06/10/2019 21:25,Açores,CH,0,0.84,0.9,400
06/10/2019 21:25,Açores,L,0,0.7,0.75,334
06/10/2019 21:25,Açores,A,0,0.67,0.71,317
06/10/2019 21:25,Açores,PCTP/MRPP,0,0.61,0.65,290
06/10/2019 21:25,Açores,IL,0,0.55,0.59,260
06/10/2019 21:25,Açores,PPM,0,0.53,0.57,252
06/10/2019 21:25,Açores,MPT,0,0.38,0.41,183
06/10/2019 21:25,Açores,PNR,0,0.3,0.32,144
06/10/2019 21:25,Açores,PTP,0,0.16,0.17,76
06/10/2019 21:25,Açores,MAS,0,0.14,0.15,68
06/10/2019 21:25,Açores,PDR,0,0.11,0.12,52
06/10/2019 21:25,Aveiro,PPD/PSD,1,35.16,36.99,52277
06/10/2019 21:25,Aveiro,PS,1,32.66,34.35,48548
06/10/2019 21:25,Aveiro,B.E.,0,9.15,9.62,13604
06/10/2019 21:25,Aveiro,CDS-PP,0,7.23,7.61,10755
06/10/2019 21:25,Aveiro,PAN,0,2.77,2.91,4117
06/10/2019 21:25,Aveiro,PCP-PEV,0,2.55,2.68,3792
06/10/2019 21:25,Aveiro,R.I.R.,0,0.86,0.91,1284
06/10/2019 21:25,Aveiro,IL,0,0.82,0.87,1226
06/10/2019 21:25,Aveiro,CH,0,0.81,0.86,1210
06/10/2019 21:25,Aveiro,A,0,0.64,0.67,946
06/10/2019 21:25,Aveiro,L,0,0.59,0.62,876
06/10/2019 21:25,Aveiro,PCTP/MRPP,0,0.51,0.53,756
06/10/2019 21:25,Aveiro,PNR,0,0.2,0.21,291
06/10/2019 21:25,Aveiro,PURP,0,0.2,0.22,304
06/10/2019 21:25,Aveiro,PDR,0,0.19,0.2,283
06/10/2019 21:25,Aveiro,MPT,0,0.18,0.19,264
06/10/2019 21:25,Aveiro,NC,0,0.17,0.18,255
06/10/2019 21:25,Aveiro,PTP,0,0.16,0.17,245
06/10/2019 21:25,Aveiro,PPM,0,0.13,0.14,192
06/10/2019 21:25,Aveiro,JPP,0,0.08,0.08,120
06/10/2019 21:25,Beja,PS,2,40.71,42.33,26161
06/10/2019 21:25,Beja,PCP-PEV,1,22.8,23.71,14655
06/10/2019 21:25,Beja,PPD/PSD,0,13.29,13.82,8544
06/10/2019 21:25,Beja,B.E.,0,9.08,9.44,5833
